N_DISC,T,estimated_epo
12,0.09127586716825202,-0.009401489
12,0.1617687720286707,0.018058486
12,0.28579773570641603,0.0859938
12,0.48228605408005354,0.29499575
12,0.7469950259618119,0.006589414
12,0.9532828776620446,-0.777817
13,8.958620947665588e-05,-0.05458324
13,0.0007271743404362185,-0.05521835
13,0.002733220080534492,0.07034071
13,0.0088937706270612,0.15273498
13,0.019476208505236032,0.12809856
13,0.03583508412899202,0.1241424
13,0.06604708530290726,-0.00089480606
13,0.1160823142817882,0.06768643
13,0.19860231734983338,0.025251852
13,0.32790296113642425,0.11637631
13,0.5301322367559762,0.28407776
13,0.7788336913425467,-0.10334769
13,0.9586951363556786,-0.80594593
14,7.853257919115332e-05,-0.08830431
14,0.0006147552397502399,-0.02249249
14,0.002120594456516421,0.07910778
14,0.006925346483648944,0.12953696
14,0.015503535995782209,0.16754994
14,0.028012687357593123,0.18345968
14,0.04989450172695915,0.020693151
14,0.08658173250733942,-0.017113786
14,0.14286033083945543,0.028457003
14,0.23545303168743295,0.06278129
14,0.3701046244849651,0.17798066
14,0.5729191051339727,0.35606882
14,0.8041366764351517,-0.25982052
14,0.9632330006668525,-0.8759245
15,7.092536760255438e-05,-0.08238954
15,0.000519589495597191,-0.078972645
15,0.0017127274217510304,0.044271294
15,0.0053918972736257545,0.02581279
15,0.012526143003099436,0.21851201
15,0.023010895602110858,0.15777533
15,0.03872971364382308,0.06582349
15,0.06587436071433282,0.011698357
15,0.10859638843163902,0.06600165
15,0.1703364466670662,0.002324399
15,0.27044566878367665,0.102687426
15,0.4113954852114991,0.24914677
15,0.6112337365381727,0.31757483
15,0.8253686449323511,-0.32891282
15,0.9669382913678723,-0.86657286
16,6.404789138931335e-05,-0.033841487
16,0.0004394625343216643,-0.087966695
16,0.0014291096642568338,0.028285148
16,0.004191692421160719,0.08888503
16,0.010190030900833424,0.15367396
16,0.018988302261545326,0.12869616
16,0.030988076691752905,0.13399173
16,0.051588796539094345,0.071746625
16,0.0833254412864881,-0.058314156
16,0.12974548590988447,0.084124684
16,0.2016406839152364,0.034859043
16,0.30388765158302217,0.052676614
16,0.4508270945551897,0.3665264
16,0.6453271898605751,0.24772006
16,0.8455284431999605,-0.38552845
16,0.9703644314440582,-0.92094857
17,5.903283568970704e-05,0.0052369246
17,0.0003779311017459423,-0.10615178
17,0.0012345238845091985,0.047247246
17,0.0033637576852850203,0.03345804
17,0.008346841343026642,0.19063985
17,0.01576203485842255,0.18483478
17,0.025880585369089663,0.18007408
17,0.041293935474440505,0.024988811
17,0.06573010619240353,0.014747977
17,0.10275409763096394,0.012396729
17,0.15185688124128446,0.049319714
17,0.2320319203195799,0.06629221
17,0.33585685831053513,0.11153099
17,0.48861490588443235,0.3443526
17,0.6728716925954964,0.24537006
17,0.8618451542727714,-0.45829847
17,0.972866355674774,-0.9696711
18,5.47725087808404e-05,0.017542828
18,0.00032908291422162616,-0.129043
18,0.00108467205697729,0.026624912
18,0.0027378566928371365,0.069733605
18,0.006888924382350719,0.10262274
18,0.013182516947853568,0.21153381
18,0.022003656722612955,0.16545397
18,0.03366166900635289,0.14746729
18,0.05280356129536014,0.049949385
18,0.08107183510674869,-0.05673674
18,0.12099612112973188,0.0800551
18,0.1771814669514241,-0.021931991
18,0.2610520742230599,0.08499648
18,0.3678474180235637,0.2132357
18,0.5223411099178842,0.30372906
18,0.6985407570372394,0.19817296
18,0.8756864176135416,-0.5133538
18,0.9750642278477442,-0.98651415
19,5.062911289937334e-05,0.047407188
19,0.00028828855934985234,-0.083164364
19,0.0009601778943800042,-0.010005438
19,0.0022531235890216397,0.041638214
19,0.005638175441177233,0.042655263
19,0.011131856185673557,0.22734186
19,0.01869077318159455,0.14924072
19,0.02834231785467623,0.18666418
19,0.043335450385533415,0.0055326596
19,0.06562276557786015,0.01691717
19,0.09809190443212738,0.05307181
19,0.13931252778605335,0.065342434
19,0.20314270130516543,-0.0049059126
19,0.2883448866683326,0.09553225
19,0.4014913999512925,0.21066743
19,0.5540069162411048,0.36459464
19,0.7229580620573234,0.097799644
19,0.8879821693613172,-0.5561008
19,0.9770783625080212,-0.99662083
20,4.6985142630857305e-05,0.040262092
20,0.00025394156687412776,-0.08891888
20,0.0008551699299924912,-0.01727196
20,0.0019079248531630808,0.024721961
20,0.004591369146250105,0.088427685
20,0.009458660600593761,0.14495757
20,0.015974950392076095,0.20875932
20,0.024464423552668237,0.1429643
20,0.03595933416965413,0.14374013
20,0.053836639276540275,0.048671138
20,0.07930204621309124,-0.061801028
20,0.1151173394582849,0.09394505
20,0.15961527461211644,-0.005852744
20,0.22929516773623237,0.10730481
20,0.314919250348564,0.033370625
20,0.4336804710359838,0.35654333
20,0.5835767554338462,0.3446159
20,0.7459631799428567,-0.007123806
20,0.8979735664139433,-0.56526214
20,0.9788649759980995,-1.0177245
21,4.466475614024688e-05,0.08866638
21,0.00023160488443954057,-0.06707011
21,0.0007668408157620967,-0.022265723
21,0.001649297876396118,0.03978359
21,0.0038309409188155416,0.04454964
21,0.008051529884359787,0.18304671
21,0.013707196745177532,0.19092259
21,0.02124720998621197,0.13000031
21,0.03038576593741987,0.21157503
21,0.04520224170225953,-0.004594104
21,0.06553751213421327,0.005646576
21,0.09400302493584804,0.04803507
21,0.1303106371876325,0.07296692
21,0.1824840809735031,-0.034800842
21,0.25418799562473393,0.09981127
21,0.3408482871730345,0.08831007
21,0.462948219977845,0.40096584
21,0.6121144933579106,0.3282446
21,0.7647677861407073,-0.11430965
21,0.9052591399331884,-0.56601435
21,0.9800136025892346,-1.1145408
22,4.189421599638481e-05,0.09538612
22,0.00020895612961109225,-0.053082
22,0.0006809592581940102,-0.058866613
22,0.0014606484068948248,0.042352095
22,0.003237342293078067,0.01946421
22,0.006849567447891421,0.10298551
22,0.01185238897472171,0.25285524
22,0.018439084218969247,0.106702045
22,0.026592898213776084,0.23026423
22,0.03803683186064109,0.059535105
22,0.05472447235674569,0.064681046
22,0.07789289796561025,-0.05589547
22,0.1101908791806673,0.040248133
22,0.14699094626533196,0.054940086
22,0.20440859277850248,0.025991902
22,0.27812511039797544,0.07481515
22,0.3664878924272198,0.22729744
22,0.49159846235231436,0.31299174
22,0.6366115398250033,0.28476843
22,0.7833473189473549,-0.18675025
22,0.9122699798770385,-0.5642998
22,0.9814743064893588,-1.1589017
23,3.967179204261618e-05,0.05096078
23,0.000189332816025154,-0.03228534
23,0.0006078913955386004,-0.1002965
23,0.0013097991165551123,0.104459554
23,0.0027449150236517825,0.04458504
23,0.005796841449878979,0.042329777
23,0.010289250397500178,0.24098897
23,0.01614805936929137,0.1841293
23,0.02350154178291627,0.14882492
23,0.032323134000443406,0.15246783
23,0.04687657297540047,0.045590486
23,0.06543945714606603,-0.00063938514
23,0.0906499975649298,-0.020562945
23,0.12398943066246264,0.10700553
23,0.1659406942922073,-0.0525285
23,0.22720415129811167,0.1384913
23,0.3004699854404843,0.061255515
23,0.3945767408732477,0.26894933
23,0.5186648493921016,0.3203161
23,0.6581627529539328,0.3151535
23,0.8009603464788598,-0.24768227
23,0.9180379025628205,-0.61046094
23,0.9826419920142931,-1.1922282
