N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
12,6,0.0748235922298833,0.13965873420238495,0.012038319371640682,-0.005372861508321595
12,7,0.139109888644812,-0.08095100522041321,-0.13206282258033752,-0.012670599193306264
12,8,0.2463714993287286,-0.025681424885988235,-0.024124955758452415,-0.0013177701179763318
12,9,0.44189941570613234,0.3229254186153412,0.34548282623291016,0.18278636928251865
12,10,0.7191825562253622,0.03215593844652176,-0.05560598522424698,0.09943459793389729
12,11,0.9294686674341713,-0.8286145329475403,,-0.7808192989582062
13,0,0.00010122346808195162,,-0.035335473716259,-0.0004194945172528296
13,1,0.0005523511849643476,0.009699991904199123,0.0025583936367183924,-0.0004240045592168849
13,2,0.0021435789698850205,0.01604134403169155,0.046623311936855316,-0.000439912480224172
13,3,0.00675446622022446,0.0724986344575882,0.1409081518650055,-0.000486008727943705
13,4,0.015660070492540656,0.20348238945007324,0.3271026313304901,-0.0006848382120465701
13,5,0.0291594096608933,0.2521516680717468,0.23435315489768982,-0.0012568227468482177
13,6,0.05465361106703104,0.18940865993499756,0.11211071908473969,-0.003222457184296649
13,7,0.09753824165177885,0.07775917649269104,0.024203870445489883,-0.008124022107028905
13,8,0.1688059400263871,-0.08595407754182816,-0.11734166741371155,-0.01408542363531647
13,9,0.2861621327572884,0.0041212048381567,0.006665791850537062,0.018616679716891196
13,10,0.493769008734297,0.3478658199310303,0.31881096959114075,0.2440031184492044
13,11,0.7487990435399716,-0.016629425808787346,-0.12223688513040543,0.0041253107353974895
13,12,0.9369726684582969,-0.8738274574279785,,-0.8101674000968092
14,0,9.061863066830055e-05,,-0.056035302579402924,-0.00041938849791513943
14,1,0.00047568741890797485,0.013120794668793678,-0.00011049242311855778,-0.0004232381314646151
14,2,0.001699083255272415,0.024640073999762535,0.019054871052503586,-0.00043546874012414133
14,3,0.005195242726319423,0.029084742069244385,0.08617286384105682,-0.0004704207622176137
14,4,0.012269431649690823,0.22014114260673523,0.3412284553050995,-0.0005839720972723088
14,5,0.02292612120799374,0.24238696694374084,0.22401300072669983,-0.000952813530640369
14,6,0.04084712404203067,0.23386771976947784,0.15903493762016296,-0.00202189361776417
14,7,0.07121199772737617,0.09990731626749039,0.039118412882089615,-0.004951009088547466
14,8,0.12313910741430896,-0.013473927043378353,-0.04647968336939812,-0.01113604555210422
14,9,0.1985830679726278,-0.114674873650074,-0.11641711741685867,-0.012600295917902895
14,10,0.3273501693352752,0.0873633399605751,0.10285834968090057,0.050325242440607494
14,11,0.5409987635928093,0.39997074007987976,0.3703371286392212,0.28326753387797826
14,12,0.7714930255670515,-0.14508859813213348,-0.18835614621639252,-0.0803853456288504
14,13,0.943520807073486,-0.9302794933319092,,-0.8348715019120057
15,0,8.233194691935515e-05,,-0.06288676708936691,-0.0004193056537669038
15,1,0.00041780168107564513,-0.010277695953845978,-0.005885920953005552,-0.0004226594325796336
15,2,0.0013864550215288859,0.026673994958400726,0.05834132060408592,-0.00043234331377464626
15,3,0.003980198501457909,-0.006669165100902319,0.05034777522087097,-0.0004582736468060883
15,4,0.009769536722901652,0.12808498740196228,0.2589547634124756,-0.0005161511775932889
15,5,0.01857793912970367,0.23027177155017853,0.262959361076355,-0.0007716401648623206
15,6,0.03164052191869149,0.25534892082214355,0.2213362455368042,-0.0014016638095425736
15,7,0.05458245990364858,0.18332518637180328,0.09259815514087677,-0.003215571727383351
15,8,0.08922104875141687,0.07276123762130737,0.007285264320671558,-0.007098557942422749
15,9,0.14716757238163267,-0.08236166834831238,-0.1370294839143753,-0.013264025068557894
15,10,0.23129696204096462,-0.06617265939712524,-0.08097274601459503,-0.006294878081224863
15,11,0.36679939232424225,0.17299358546733856,0.19257105886936188,0.0904395336959631
15,12,0.5842401651707433,0.4327129125595093,0.39450594782829285,0.29487267781189025
15,13,0.7897993910982343,-0.22760595381259918,-0.2462371587753296,-0.1545748244152001
15,14,0.9489792704446794,-0.9338327646255493,,-0.8550216763996568
16,0,7.485312813492412e-05,,-0.0543510839343071,-0.0004192308860563485
16,1,0.00037055204329695577,0.012308034114539623,-0.0002674894349183887,-0.00042218706557314384
16,2,0.001144272634580174,-0.018392786383628845,0.015539861284196377,-0.0004299221530097037
16,3,0.003126042571431401,0.015448774211108685,0.04873085767030716,-0.0004497344262170983
16,4,0.007823284057760192,0.10688258707523346,0.21329006552696228,-0.0004966939798553573
16,5,0.015272738130682289,0.2018834948539734,0.3129613697528839,-0.0006733156901037275
16,6,0.025354645665616505,0.24303504824638367,0.21817009150981903,-0.0010712572417700943
16,7,0.04226324173223058,0.26759955286979675,0.18131844699382782,-0.0021390633808543113
16,8,0.06866705803317469,0.0967433974146843,0.047035302966833115,-0.0046711779447809135
16,9,0.11098320077728319,-0.0006477007991634309,-0.020798323675990105,-0.009762406283193954
16,10,0.17043286897650062,-0.07513385266065598,-0.1000247523188591,-0.014106643108317855
16,11,0.26377144665565727,-0.04878772795200348,-0.04530780762434006,0.006082623573789886
16,12,0.40738903544358707,0.2629234492778778,0.2795751690864563,0.13902089752861385
16,13,0.620966550185685,0.3490931987762451,0.3206366300582886,0.27952599279842605
16,14,0.8066933626450268,-0.30832603573799133,-0.30937254428863525,-0.22715049931111292
16,15,0.9543915105925818,-0.962910532951355,,-0.8737903702717066
17,0,6.959447578872329e-05,,-0.045780692249536514,-0.0004191783139312757
17,1,0.0003357663048157738,-0.03758268803358078,-0.08177220821380615,-0.00042183930343300097
17,2,0.0009565323506792476,0.0463227853178978,0.042874354869127274,-0.0004280452642106997
17,3,0.002574407010970427,-0.03025965765118599,-0.021294916048645973,-0.00044421958101153823
17,4,0.006342507658728724,0.02894887700676918,0.11058704555034637,-0.0004818902702868859
17,5,0.012453031157817948,0.28084999322891235,0.3829384744167328,-0.0005894338907329427
17,6,0.021007806372630312,0.21399475634098053,0.21382392942905426,-0.0008592537036011692
17,7,0.03371502929319183,0.2199704796075821,0.1872098296880722,-0.0015398067502812303
17,8,0.054543416208254335,0.18791446089744568,0.08736622333526611,-0.003211793381821692
17,9,0.08370230139362889,0.08282892405986786,-0.00833415798842907,-0.0064250766263226665
17,10,0.13253753697989634,-0.031893469393253326,-0.08426963537931442,-0.01209146644655114
17,11,0.19505218866867444,-0.10125957429409027,-0.10581327229738235,-0.01296813966518853
17,12,0.2945551660832913,0.023898765444755554,0.008290794678032398,0.024134889720008598
17,13,0.4476650058506452,0.33603477478027344,0.37951335310935974,0.1900391800560778
17,14,0.6505733204346735,0.256207138299942,0.20107844471931458,0.24751769857756234
17,15,0.820875606769818,-0.3831726610660553,-0.36910513043403625,-0.2905127672699886
17,16,0.9583833911760532,-0.9814555644989014,,-0.8875394537409349
18,0,6.523820830686927e-05,,-0.051600031554698944,-0.00041913476318408243
18,1,0.00030456777014715666,0.025766897946596146,-0.04596608504652977,-0.0004215274035090839
18,2,0.0008121049878477816,0.03172957897186279,0.03832970932126045,-0.0004266013860299725
18,3,0.002176127471608913,0.011803720146417618,0.028432117775082588,-0.00044023787612238087
18,4,0.005105358921348748,0.019204501062631607,0.09293876588344574,-0.000469522170273168
18,5,0.010308029374673587,0.15949730575084686,0.275186687707901,-0.0005256234980378052
18,6,0.017795381547626582,0.2280275821685791,0.30153605341911316,-0.0007483603209893258
18,7,0.027490538197774455,0.2903229296207428,0.2401120364665985,-0.0011754287428183867
18,8,0.04340786529776791,0.2742122709751129,0.1738882213830948,-0.0022337696845249255
18,9,0.06684842860322861,0.09509674459695816,0.04851313680410385,-0.004474291915845296
18,10,0.10168793154496668,0.0609205961227417,0.012086126953363419,-0.008635381617783183
18,11,0.15207428325206865,-0.12790732085704803,-0.1711663454771042,-0.013582965944144926
18,12,0.22133132276870823,-0.06497522443532944,-0.08143246918916702,-0.008829475395334166
18,13,0.32503085123851355,0.11524443328380585,0.14202319085597992,0.04821664957063116
18,14,0.48516344216499124,0.43181952834129333,0.430982381105423,0.2347681810895454
18,15,0.6761610210416161,0.1511150747537613,0.12258163839578629,0.20470728868249524
18,16,0.834069005694973,-0.40049242973327637,-0.4028130769729614,-0.3508945665036831
18,17,0.9615109052087566,-1.024412989616394,,-0.8977851746184895
19,0,6.0904755833368006e-05,,-0.022791802883148193,-0.00041909144052450437
19,1,0.0002772471946995996,-0.02695578895509243,-0.08581964671611786,-0.00042125427255937825
19,2,0.0007009073635413777,0.05832033231854439,0.05367622524499893,-0.0004254897142502138
19,3,0.0018386753361666751,0.045119866728782654,0.021271582692861557,-0.00043686427872468143
19,4,0.004131856149689552,0.014831812120974064,0.05127531662583351,-0.00045978980804402205
19,5,0.008618139075138273,0.1447013020515442,0.2756655812263489,-0.000504640353686007
19,6,0.015032181932645832,0.2349504679441452,0.2813126742839813,-0.0006661595256741324
19,7,0.023127380700621335,0.24534882605075836,0.23015423119068146,-0.0009626293351022407
19,8,0.03528592006296178,0.22482335567474365,0.18086694180965424,-0.0016444134984580111
19,9,0.05452574321663025,0.1673489212989807,0.07893800735473633,-0.003210083126970305
19,10,0.0800081735105711,0.1330118030309677,0.07686083018779755,-0.005978446702688107
19,11,0.12098107939744618,-0.08637120574712753,-0.10183575004339218,-0.010909749741601173
19,12,0.171294761358568,-0.10827777534723282,-0.12145476788282394,-0.014117884473301928
19,13,0.24856933413487522,-0.10386529564857483,-0.09522811323404312,-0.00048339997637043657
19,14,0.35658816614659966,0.18705274164676666,0.21528679132461548,0.07924734299923995
19,15,0.5201423672748455,0.4429069757461548,0.4018573462963104,0.2686683053403245
19,16,0.701187361525151,0.1526419073343277,0.1182260811328888,0.14829263405698662
19,17,0.8453171735522806,-0.4699641168117523,-0.4767373502254486,-0.4030892764058578
19,18,0.9643217179869537,-1.0317368507385254,,-0.9066938947723491
20,0,5.654869114226763e-05,,-0.007969078607857227,-0.0004190478918046634
20,1,0.000252064978431536,-0.015348618850111961,-0.11478753387928009,-0.0004210025193465592
20,2,0.0006225965744725846,0.07927167415618896,0.047118816524744034,-0.0004247068207774312
20,3,0.0015787759792895736,0.08979883044958115,0.06292887777090073,-0.0004342659967701894
20,4,0.0033846642484683565,-0.04995211213827133,-0.013973535038530827,-0.0004523199348715246
20,5,0.007267395132914705,0.058893222361803055,0.15465886890888214,-0.0004911366126518248
20,6,0.012610803916941487,0.2520982623100281,0.37313148379325867,-0.0005941273794728496
20,7,0.019772745577594134,0.22508573532104492,0.25629279017448425,-0.0008071837570558949
20,8,0.029369326108213096,0.29475030303001404,0.24702778458595276,-0.0012670607672929705
20,9,0.04437211624719855,0.22809691727161407,0.1590689718723297,-0.0023135519343238688
20,10,0.06547154119738173,0.08622180670499802,0.045818861573934555,-0.004325229171580407
20,11,0.09467340170933984,0.05923186242580414,0.023973839357495308,-0.007769884411755687
20,12,0.13975969288385487,-0.06109026074409485,-0.08809974789619446,-0.012727857680526129
20,13,0.1926492144853546,-0.10981310158967972,-0.1163497194647789,-0.013218479297934774
20,14,0.27476436777733865,-0.01975025050342083,-0.01995965652167797,0.011819419393163038
20,15,0.38769574134999074,0.1790349930524826,0.1938190460205078,0.11477280641761266
20,16,0.5540070774453021,0.5049439072608948,0.45892369747161865,0.2897241178255059
20,17,0.7227780079442206,0.059985723346471786,0.029386037960648537,0.08872354369110579
20,18,0.8554008331264136,-0.5070745348930359,-0.519977867603302,-0.450190350585286
20,19,0.9669189137176741,-1.0146751403808594,,-0.9149255671659224
21,0,5.370917227700829e-05,,0.008953914977610111,-0.000419019504390721
21,1,0.00023295629060280602,-0.01845504529774189,-0.12358200550079346,-0.00042081148478858264
21,2,0.0005652088099320843,0.04292963445186615,-0.0026701055467128754,-0.00042413310026189827
21,3,0.0013635290512211656,0.11541356891393661,0.06728330999612808,-0.0004321141168437437
21,4,0.002867650627019061,-0.06813514977693558,-0.06295264512300491,-0.0004471512142599015
21,5,0.0060825681868209485,0.05148201063275337,0.15528236329555511,-0.00047929158729192366
21,6,0.010703402370714061,0.21636252105236053,0.3234490752220154,-0.0005373852160637047
21,7,0.017228537841916823,0.2626255750656128,0.29483169317245483,-0.0007314976219732512
21,8,0.02491747691367651,0.33093246817588806,0.28337475657463074,-0.0010499356984736313
21,9,0.036729134651843034,0.23031215369701385,0.14126373827457428,-0.0017405181977594572
21,10,0.05453501435301159,0.16215874254703522,0.07097355276346207,-0.00321098031553415
21,11,0.07684026571801025,0.08231817185878754,0.054554957896471024,-0.005608419124291527
21,12,0.11173421545326097,0.026853887364268303,-0.014724945649504662,-0.009849369286635394
21,13,0.1556812134142602,-0.11986957490444183,-0.1648673415184021,-0.01373745274434347
21,14,0.2147707607362612,-0.04939260333776474,-0.05661588907241821,-0.010166685118999296
21,15,0.2997082293959616,0.031359702348709106,0.03197026252746582,0.027804767091200097
21,16,0.41976902020464435,0.23604664206504822,0.26940619945526123,0.1546633429335533
21,17,0.5844615838659217,0.492829293012619,0.4230954349040985,0.29486888302725145
21,18,0.7399804748004299,-0.01696861907839775,-0.035038113594055176,0.034283718231552074
21,19,0.8628154006508394,-0.5493787527084351,-0.5616720914840698,-0.48485634645040315
21,20,0.968555936455482,-1.0077840089797974,,-0.920114022821795
22,0,5.054931724536064e-05,,0.016794584691524506,-0.0004189879144922072
22,1,0.00021329970434394788,-0.024642037227749825,-0.12637054920196533,-0.0004206149727464714
22,2,0.0005151440882705814,0.03864939883351326,0.0034505247604101896,-0.00042363259012438665
22,3,0.0011855833990831895,0.07218745350837708,0.06893566995859146,-0.0004303351475442966
22,4,0.0025001199953154176,-0.004111995920538902,-0.0036310141440480947,-0.00044347691425564953
22,5,0.005057044324573867,0.026798391714692116,0.0832841694355011,-0.0004690391565926144
22,6,0.009178073528368424,0.11848185956478119,0.24621547758579254,-0.0005102381650965763
22,7,0.014841043732053954,0.2767304480075836,0.3374856114387512,-0.0006604734680984922
22,8,0.021545570204144486,0.20742356777191162,0.20641697943210602,-0.0008854814583663935
22,9,0.030976996079919307,0.3266404867172241,0.277789443731308,-0.0013574791458721685
22,10,0.04518432056293073,0.2075827419757843,0.12548844516277313,-0.002380753825744133
22,11,0.06447117625036787,0.10344742983579636,0.06506804376840591,-0.004216928998570567
22,12,0.08952928422354776,0.055307839065790176,0.003685644594952464,-0.007136173513127665
22,13,0.1295942237522015,-0.04546768218278885,-0.06576096266508102,-0.011805349708570948
22,14,0.17184512365134708,-0.08146267384290695,-0.09333633631467819,-0.014120647286895749
22,15,0.23774032713048068,-0.11874788254499435,-0.12504886090755463,-0.004305937073746216
22,16,0.32355797421039967,0.10941926389932632,0.115862637758255,0.04687759305907754
22,17,0.4510977476992514,0.35127222537994385,0.3890894055366516,0.19433217290020047
22,18,0.6113291625087958,0.4328882396221161,0.354573518037796,0.28602935244500866
22,19,0.7556992555330925,-0.08874053508043289,-0.09800848364830017,-0.02060327373941313
22,20,0.8713729594734931,-0.6004743576049805,-0.6019582152366638,-0.5247759718574813
22,21,0.9705069885048075,-1.0085182189941406,,-0.9260532491946591
23,0,4.819120691188396e-05,,0.07448381930589676,-0.0004189643398454678
23,1,0.0001969890498140767,-0.04676416143774986,-0.1349552422761917,-0.00042045191086036236
23,2,0.0004742072365349145,0.04586245119571686,0.019511587917804718,-0.0004232233336936799
23,3,0.0010242104525879376,0.015533859841525555,0.03494063764810562,-0.00042872185992458127
23,4,0.002179761771327204,0.026555713266134262,0.027202129364013672,-0.0004402742091687136
23,5,0.004241979499564218,-0.008339790627360344,0.03377573937177658,-0.00046089074002086743
23,6,0.007940621628752944,0.09588693082332611,0.2114560306072235,-0.0004978670342905729
23,7,0.012786976185648643,0.27668941020965576,0.37408316135406494,-0.0005993682243693595
23,8,0.019013987117301838,0.17184102535247803,0.22708134353160858,-0.0007846118992176067
23,9,0.026659225038120953,0.32903075218200684,0.27771487832069397,-0.0011348840345156658
23,10,0.03808394410552242,0.285073459148407,0.15490254759788513,-0.0018307359354124172
23,11,0.05453287871610737,0.15192437171936035,0.06839490681886673,-0.003210773645183485
23,12,0.07418658643498659,0.08301140367984772,0.03933422639966011,-0.0052984560245939024
23,13,0.10414536123542435,0.033223699778318405,0.03780795633792877,-0.008933337901290243
23,14,0.14439564705431618,-0.13164222240447998,-0.14632165431976318,-0.013075943742967255
23,15,0.19063015844892092,-0.06330951303243637,-0.07431083172559738,-0.013372637345871238
23,16,0.2603244488989779,-0.10028725117444992,-0.09639081358909607,0.0044781447251016696
23,17,0.34966504575619645,0.18766072392463684,0.22351644933223724,0.071969018681934
23,18,0.48086722877861393,0.47137555480003357,0.4781459867954254,0.2299121572398126
23,19,0.6357616970818883,0.25389909744262695,0.20470432937145233,0.26605851558166216
23,20,0.7694258645029323,-0.14573603868484497,-0.1450069099664688,-0.07224999732851875
23,21,0.8788495132644899,-0.6218144297599792,-0.6204739212989807,-0.5595025516334505
23,22,0.9720955430622978,-1.0140310525894165,,-0.9306085350117649
24,0,4.648023705321903e-05,,0.08959309011697769,-0.00041894723483158145
24,1,0.00018420985284331603,-0.05695736035704613,-0.12559284269809723,-0.00042032415388057985
24,2,0.0004395408280785466,0.020513353869318962,-0.00022232318588066846,-0.00042287676452705503
24,3,0.0008997822504621729,0.022860370576381683,0.04055073484778404,-0.0004274779185924519
24,4,0.0019348678084826513,0.03446970880031586,0.02207133360207081,-0.0004378259400692101
24,5,0.00358570679046463,0.0073524885810911655,0.01101820357143879,-0.0004543298098293958
24,6,0.00691263475959921,-0.0011589891510084271,0.09050585329532623,-0.0004875899802660033
24,7,0.011006834201061567,0.25606757402420044,0.3704605996608734,-0.0005464118305881438
24,8,0.01678041222964899,0.2787958085536957,0.2927442491054535,-0.0007181665974863429
24,9,0.02316298162727823,0.2529713809490204,0.23345664143562317,-0.0009643656593379978
24,10,0.0324179236660313,0.2927461266517639,0.24167637526988983,-0.001453431552011437
24,11,0.04586268508096585,0.20349344611167908,0.12638621032238007,-0.002436881794780176
24,12,0.0635690820059006,0.10476849973201752,0.09191406518220901,-0.004119267677031246
24,13,0.08594412018929479,0.08855698257684708,0.04353206977248192,-0.006698657382077381
24,14,0.12000894516767137,-0.05520760267972946,-0.10037810355424881,-0.010798270634405631
24,15,0.1582108321219526,-0.13043652474880219,-0.12421196699142456,-0.013845797703159178
24,16,0.20995794031767293,-0.02628488466143608,-0.029353896155953407,-0.011035576717767346
24,17,0.2823515635896527,-0.03211839124560356,-0.03485243394970894,0.016193723170518634
24,18,0.37576447077621383,0.15611596405506134,0.22018487751483917,0.10065094595917123
24,19,0.508034360636051,0.5077467560768127,0.4994599223136902,0.2580924637975693
24,20,0.657013633290965,0.21721893548965454,0.19281594455242157,0.23827934816284888
24,21,0.7821005023276436,-0.2193746119737625,-0.21629244089126587,-0.12280524386968773
24,22,0.8851303126198448,-0.6871459484100342,-0.6346913576126099,-0.5883357836879397
24,23,0.9732791846911849,-1.0108590126037598,,-0.9340027060833104
25,0,4.423327751177488e-05,,0.09163020551204681,-0.0004189247713884273
25,1,0.0001705686154947575,-0.014621319249272346,-0.09552713483572006,-0.0004201877788573186
25,2,0.0004103448994225792,-0.046053916215896606,-0.06596070528030396,-0.00042258488518005343
25,3,0.0007960044643186923,0.02109905518591404,0.039784811437129974,-0.00042644042487852466
25,4,0.0017163315224221487,0.11761108785867691,0.07669180631637573,-0.0004356411755692302
25,5,0.003100237126733691,-0.12850025296211243,-0.130413219332695,-0.0004494764424264058
25,6,0.005889629037666991,0.09728407859802246,0.15532800555229187,-0.0004773627240750792
25,7,0.009580761595544047,0.193201944231987,0.32679349184036255,-0.0005142639431931586
25,8,0.014702923096306119,0.309795081615448,0.35627496242523193,-0.0006563645987839635
25,9,0.0205209602386475,0.19126011431217194,0.16769681870937347,-0.0008355093008313779
25,10,0.028175121926182666,0.2476487159729004,0.22485271096229553,-0.0012088171804423853
25,11,0.0390962926281741,0.2919527590274811,0.17854830622673035,-0.0018981489529271034
25,12,0.054533614650751384,0.16268427670001984,0.07880355417728424,-0.0032108448632218343
25,13,0.0723850073706002,0.06678737699985504,0.022561203688383102,-0.0050880225201685786
25,14,0.09816794500195818,0.050310201942920685,0.05519145727157593,-0.008201862997835697
25,15,0.13569327235207398,-0.038794711232185364,-0.07913540303707123,-0.012369538860703525
25,16,0.17244086427942867,-0.1047305017709732,-0.12417342513799667,-0.014107859478192666
25,17,0.23034210337802213,-0.12700477242469788,-0.12734809517860413,-0.006542465489978414
25,18,0.3036309636813214,0.06270185858011246,0.06183655187487602,0.030638810347559185
25,19,0.4014790669298275,0.17008067667484283,0.22481437027454376,0.13164074273419132
25,20,0.5357876871779481,0.5512961745262146,0.4785403311252594,0.2802233244102201
25,21,0.6770644245131782,0.2113909274339676,0.1876915991306305,0.20295372868385617
25,22,0.7940410577512779,-0.28142863512039185,-0.2776679992675781,-0.17252579571004018
25,23,0.8922535514378008,-0.6698446273803711,-0.6318384408950806,-0.6207638147973086
25,24,0.9747343194118077,-1.0482802391052246,,-0.9381754016470707
26,0,4.2461995031618866e-05,,0.1293906420469284,-0.0004189070634134642
26,1,0.0001599849411322844,-0.06834785640239716,-0.13245871663093567,-0.000420081971092195
26,2,0.00038402835525033703,-0.05092433840036392,-0.07434605807065964,-0.0004223217917940253
26,3,0.0007206740146783583,0.02877642959356308,0.04242483526468277,-0.00042568732663974445
26,4,0.0015326479358323782,0.13951613008975983,0.10600531101226807,-0.0004338048426359469
26,5,0.002754510003937663,-0.06243482977151871,-0.060159049928188324,-0.0004460201178123971
26,6,0.005026335889871799,0.017218124121427536,0.08705251663923264,-0.00046873215632645056
26,7,0.00848259655057712,0.07202497869729996,0.15836286544799805,-0.0005032852995609594
26,8,0.012904642746488514,0.2321261763572693,0.3156447112560272,-0.0006028686174754539
26,9,0.018379713462670047,0.26755034923553467,0.31288984417915344,-0.0007657432664284513
26,10,0.024663244728264908,0.2999551594257355,0.2790665626525879,-0.0010375363160279438
26,11,0.033655574593521684,0.25715476274490356,0.21525722742080688,-0.0015358476189934246
26,12,0.046379408006290264,0.20602932572364807,0.13790617883205414,-0.002479635517272661
26,13,0.06292781412777183,0.08796840161085129,0.06540313363075256,-0.004049843590997136
26,14,0.08281231013113692,0.13827571272850037,0.10049344599246979,-0.006316466384193208
26,15,0.11226417317242077,0.013866426423192024,-0.04140172153711319,-0.009910141977868585
